Date,Open,High,Low,Close,Volume,Adj Close
2015-06-11,1604.89,1604.89,1604.89,1604.89,000,1604.89
2015-06-10,1610.38,1610.38,1610.38,1610.38,000,1610.38
2015-06-09,1587.84,1587.84,1587.84,1587.84,000,1587.84
2015-06-08,1589.57,1589.57,1589.57,1589.57,000,1589.57
2015-06-05,1606.45,1606.45,1606.45,1606.45,000,1606.45
2015-06-04,1625.02,1625.02,1625.02,1625.02,000,1625.02
2015-06-03,1641.69,1641.69,1641.69,1641.69,000,1641.69
2015-06-02,1638.65,1638.65,1638.65,1638.65,000,1638.65
2015-06-01,1649.59,1649.59,1649.59,1649.59,000,1649.59
2015-05-29,1644.99,1644.99,1644.99,1644.99,000,1644.99
2015-05-28,1667.06,1667.06,1667.06,1667.06,000,1667.06
2015-05-27,1664.08,1664.08,1664.08,1664.08,000,1664.08
2015-05-26,1638.49,1638.49,1638.49,1638.49,000,1638.49
2015-05-25,1650.69,1650.69,1650.69,1650.69,000,1650.69
2015-05-22,1648.46,1648.46,1648.46,1648.46,000,1648.46
2015-05-21,1642.19,1642.19,1642.19,1642.19,000,1642.19
2015-05-20,1637.48,1637.48,1637.48,1637.48,000,1637.48
2015-05-19,1633.26,1633.26,1633.26,1633.26,000,1633.26
2015-05-18,1622.57,1622.57,1622.57,1622.57,000,1622.57
2015-05-15,1616.48,1616.48,1616.48,1616.48,000,1616.48
2015-05-13,1622.01,1622.01,1622.01,1622.01,000,1622.01
2015-05-12,1600.10,1600.10,1600.10,1600.10,000,1600.10
2015-05-11,1617.03,1617.03,1617.03,1617.03,000,1617.03
2015-05-08,1616.45,1616.45,1616.45,1616.45,000,1616.45
2015-05-07,1587.65,1587.65,1587.65,1587.65,000,1587.65
2015-05-06,1584.18,1584.18,1584.18,1584.18,000,1584.18
2015-05-05,1595.48,1595.48,1595.48,1595.48,000,1595.48
2015-05-04,1634.10,1634.10,1634.10,1634.10,000,1634.10
2015-04-30,1628.04,1628.04,1628.04,1628.04,000,1628.04
2015-04-29,1636.18,1636.18,1636.18,1636.18,000,1636.18
2015-04-28,1679.52,1679.52,1679.52,1679.52,000,1679.52
2015-04-27,1719.93,1719.93,1719.93,1719.93,000,1719.93
2015-04-24,1698.51,1698.51,1698.51,1698.51,000,1698.51
2015-04-23,1689.77,1689.77,1689.77,1689.77,000,1689.77
2015-04-22,1706.25,1706.25,1706.25,1706.25,000,1706.25
2015-04-21,1694.72,1694.72,1694.72,1694.72,000,1694.72
2015-04-20,1678.28,1678.28,1678.28,1678.28,000,1678.28
2015-04-17,1655.72,1655.72,1655.72,1655.72,000,1655.72
2015-04-16,1690.93,1690.93,1690.93,1690.93,000,1690.93
2015-04-15,1710.61,1710.61,1710.61,1710.61,000,1710.61
2015-04-14,1701.39,1701.39,1701.39,1701.39,000,1701.39
2015-04-13,1700.36,1700.36,1700.36,1700.36,000,1700.36
2015-04-10,1699.96,1699.96,1699.96,1699.96,000,1699.96
2015-04-09,1695.94,1695.94,1695.94,1695.94,000,1695.94
2015-04-08,1686.77,1686.77,1686.77,1686.77,000,1686.77
2015-04-07,1697.43,1697.43,1697.43,1697.43,000,1697.43
2015-04-02,1675.52,1675.52,1675.52,1675.52,000,1675.52
2015-04-01,1669.49,1669.49,1669.49,1669.49,000,1669.49
2015-03-31,1667.73,1667.73,1667.73,1667.73,000,1667.73
2015-03-30,1687.17,1687.17,1687.17,1687.17,000,1687.17
2015-03-27,1662.56,1662.56,1662.56,1662.56,000,1662.56
2015-03-26,1675.61,1675.61,1675.61,1675.61,000,1675.61
2015-03-25,1694.39,1694.39,1694.39,1694.39,000,1694.39
2015-03-24,1701.29,1701.29,1701.29,1701.29,000,1701.29
2015-03-23,1698.38,1698.38,1698.38,1698.38,000,1698.38
2015-03-20,1710.87,1710.87,1710.87,1710.87,000,1710.87
2015-03-19,1707.50,1707.50,1707.50,1707.50,000,1707.50
2015-03-18,1703.96,1703.96,1703.96,1703.96,000,1703.96
2015-03-17,1675.88,1675.88,1675.88,1675.88,000,1675.88
2015-03-16,1689.67,1689.67,1689.67,1689.67,000,1689.67
2015-03-13,1665.13,1665.13,1665.13,1665.13,000,1665.13
2015-03-12,1661.69,1661.69,1661.69,1661.69,000,1661.69
2015-03-11,1663.31,1663.31,1663.31,1663.31,000,1663.31
2015-03-10,1641.71,1641.71,1641.71,1641.71,000,1641.71
2015-03-09,1660.36,1660.36,1660.36,1660.36,000,1660.36
2015-03-06,1662.55,1662.55,1662.55,1662.55,000,1662.55
2015-03-05,1669.56,1669.56,1669.56,1669.56,000,1669.56
2015-03-04,1664.50,1664.50,1664.50,1664.50,000,1664.50
2015-03-03,1661.87,1661.87,1661.87,1661.87,000,1661.87
2015-03-02,1686.64,1686.64,1686.64,1686.64,000,1686.64
2015-02-27,1691.03,1691.03,1691.03,1691.03,000,1691.03
2015-02-26,1684.83,1684.83,1684.83,1684.83,000,1684.83
2015-02-25,1678.73,1678.73,1678.73,1678.73,000,1678.73
2015-02-24,1683.92,1683.92,1683.92,1683.92,000,1683.92
2015-02-23,1679.48,1679.48,1679.48,1679.48,000,1679.48
2015-02-20,1664.33,1664.33,1664.33,1664.33,000,1664.33
2015-02-19,1662.24,1662.24,1662.24,1662.24,000,1662.24
2015-02-18,1652.15,1652.15,1652.15,1652.15,000,1652.15
2015-02-17,1630.99,1630.99,1630.99,1630.99,000,1630.99
2015-02-16,1644.29,1644.29,1644.29,1644.29,000,1644.29
2015-02-13,1642.04,1642.04,1642.04,1642.04,000,1642.04
2015-02-12,1624.35,1624.35,1624.35,1624.35,000,1624.35
2015-02-11,1593.03,1593.03,1593.03,1593.03,000,1593.03
2015-02-10,1602.74,1602.74,1602.74,1602.74,000,1602.74
2015-02-09,1591.40,1591.40,1591.40,1591.40,000,1591.40
2015-02-06,1599.55,1599.55,1599.55,1599.55,000,1599.55
2015-02-05,1586.13,1586.13,1586.13,1586.13,000,1586.13
2015-02-04,1579.31,1579.31,1579.31,1579.31,000,1579.31
2015-02-03,1593.42,1593.42,1593.42,1593.42,000,1593.42
2015-02-02,1575.95,1575.95,1575.95,1575.95,000,1575.95
2015-01-30,1573.62,1573.62,1573.62,1573.62,000,1573.62
2015-01-29,1570.39,1570.39,1570.39,1570.39,000,1570.39
2015-01-28,1562.54,1562.54,1562.54,1562.54,000,1562.54
2015-01-27,1533.37,1533.37,1533.37,1533.37,000,1533.37
2015-01-26,1554.70,1554.70,1554.70,1554.70,000,1554.70
2015-01-23,1536.39,1536.39,1536.39,1536.39,000,1536.39
2015-01-22,1523.80,1523.80,1523.80,1523.80,000,1523.80
2015-01-21,1501.22,1501.22,1501.22,1501.22,000,1501.22
2015-01-20,1491.59,1491.59,1491.59,1491.59,000,1491.59
2015-01-19,1476.31,1476.31,1476.31,1476.31,000,1476.31
2015-01-16,1468.90,1468.90,1468.90,1468.90,000,1468.90
2015-01-15,1457.36,1457.36,1457.36,1457.36,000,1457.36
2015-01-14,1434.79,1434.79,1434.79,1434.79,000,1434.79
2015-01-13,1465.66,1465.66,1465.66,1465.66,000,1465.66
2015-01-12,1453.64,1453.64,1453.64,1453.64,000,1453.64
2015-01-09,1444.46,1444.46,1444.46,1444.46,000,1444.46
2015-01-08,1456.72,1456.72,1456.72,1456.72,000,1456.72
2015-01-07,1421.34,1421.34,1421.34,1421.34,000,1421.34
2015-01-05,1454.81,1454.81,1454.81,1454.81,000,1454.81
2015-01-02,1463.78,1463.78,1463.78,1463.78,000,1463.78
2014-12-30,1464.55,1464.55,1464.55,1464.55,000,1464.55
2014-12-29,1478.93,1478.93,1478.93,1478.93,000,1478.93
2014-12-23,1470.49,1470.49,1470.49,1470.49,000,1470.49
2014-12-22,1461.75,1461.75,1461.75,1461.75,000,1461.75
2014-12-19,1452.36,1452.36,1452.36,1452.36,000,1452.36
2014-12-18,1441.85,1441.85,1441.85,1441.85,000,1441.85
2014-12-17,1405.35,1405.35,1405.35,1405.35,000,1405.35
2014-12-16,1413.58,1413.58,1413.58,1413.58,000,1413.58
2014-12-15,1408.75,1408.75,1408.75,1408.75,000,1408.75
2014-12-12,1425.86,1425.86,1425.86,1425.86,000,1425.86
2014-12-11,1454.45,1454.45,1454.45,1454.45,000,1454.45
2014-12-10,1452.80,1452.80,1452.80,1452.80,000,1452.80
2014-12-09,1452.24,1452.24,1452.24,1452.24,000,1452.24
2014-12-08,1467.88,1467.88,1467.88,1467.88,000,1467.88
2014-12-05,1474.70,1474.70,1474.70,1474.70,000,1474.70
2014-12-04,1447.82,1447.82,1447.82,1447.82,000,1447.82
2014-12-03,1464.84,1464.84,1464.84,1464.84,000,1464.84
2014-12-02,1450.07,1450.07,1450.07,1450.07,000,1450.07
2014-12-01,1450.03,1450.03,1450.03,1450.03,000,1450.03
2014-11-28,1461.34,1461.34,1461.34,1461.34,000,1461.34
2014-11-27,1465.96,1465.96,1465.96,1465.96,000,1465.96
2014-11-26,1457.81,1457.81,1457.81,1457.81,000,1457.81
2014-11-25,1467.36,1467.36,1467.36,1467.36,000,1467.36
2014-11-24,1456.59,1456.59,1456.59,1456.59,000,1456.59
2014-11-21,1447.53,1447.53,1447.53,1447.53,000,1447.53
2014-11-20,1423.71,1423.71,1423.71,1423.71,000,1423.71
2014-11-19,1428.01,1428.01,1428.01,1428.01,000,1428.01
2014-11-18,1432.38,1432.38,1432.38,1432.38,000,1432.38
2014-11-17,1419.92,1419.92,1419.92,1419.92,000,1419.92
2014-11-14,1415.60,1415.60,1415.60,1415.60,000,1415.60
2014-11-13,1422.76,1422.76,1422.76,1422.76,000,1422.76
2014-11-12,1408.86,1408.86,1408.86,1408.86,000,1408.86
2014-11-11,1424.93,1424.93,1424.93,1424.93,000,1424.93
2014-11-10,1417.82,1417.82,1417.82,1417.82,000,1417.82
2014-11-07,1410.88,1410.88,1410.88,1410.88,000,1410.88
2014-11-06,1415.30,1415.30,1415.30,1415.30,000,1415.30
2014-11-05,1414.09,1414.09,1414.09,1414.09,000,1414.09
2014-11-04,1399.87,1399.87,1399.87,1399.87,000,1399.87
2014-11-03,1399.05,1399.05,1399.05,1399.05,000,1399.05
2014-10-31,1412.84,1412.84,1412.84,1412.84,000,1412.84
2014-10-30,1397.18,1397.18,1397.18,1397.18,000,1397.18
2014-10-29,1389.95,1389.95,1389.95,1389.95,000,1389.95
2014-10-28,1380.83,1380.83,1380.83,1380.83,000,1380.83
2014-10-27,1360.33,1360.33,1360.33,1360.33,000,1360.33
2014-10-24,1358.57,1358.57,1358.57,1358.57,000,1358.57
2014-10-23,1361.88,1361.88,1361.88,1361.88,000,1361.88
2014-10-22,1344.34,1344.34,1344.34,1344.34,000,1344.34
2014-10-21,1338.12,1338.12,1338.12,1338.12,000,1338.12
2014-10-20,1306.44,1306.44,1306.44,1306.44,000,1306.44
2014-10-17,1310.46,1310.46,1310.46,1310.46,000,1310.46
2014-10-16,1271.01,1271.01,1271.01,1271.01,000,1271.01
2014-10-15,1269.91,1269.91,1269.91,1269.91,000,1269.91
2014-10-14,1307.86,1307.86,1307.86,1307.86,000,1307.86
2014-10-13,1294.64,1294.64,1294.64,1294.64,000,1294.64
2014-10-10,1302.34,1302.34,1302.34,1302.34,000,1302.34
2014-10-09,1322.31,1322.31,1322.31,1322.31,000,1322.31
2014-10-08,1331.83,1331.83,1331.83,1331.83,000,1331.83
2014-10-07,1337.63,1337.63,1337.63,1337.63,000,1337.63
2014-10-06,1365.71,1365.71,1365.71,1365.71,000,1365.71
2014-10-03,1369.52,1369.52,1369.52,1369.52,000,1369.52
2014-10-02,1353.93,1353.93,1353.93,1353.93,000,1353.93
2014-10-01,1381.59,1381.59,1381.59,1381.59,000,1381.59
2014-09-30,1403.00,1403.00,1403.00,1403.00,000,1403.00
2014-09-29,1392.39,1392.39,1392.39,1392.39,000,1392.39
2014-09-26,1396.20,1396.20,1396.20,1396.20,000,1396.20
2014-09-25,1393.09,1393.09,1393.09,1393.09,000,1393.09
2014-09-24,1411.23,1411.23,1411.23,1411.23,000,1411.23
2014-09-23,1405.32,1405.32,1405.32,1405.32,000,1405.32
2014-09-22,1418.29,1418.29,1418.29,1418.29,000,1418.29
2014-09-19,1421.48,1421.48,1421.48,1421.48,000,1421.48
2014-09-18,1416.79,1416.79,1416.79,1416.79,000,1416.79
2014-09-17,1407.04,1407.04,1407.04,1407.04,000,1407.04
2014-09-16,1395.29,1395.29,1395.29,1395.29,000,1395.29
2014-09-15,1393.22,1393.22,1393.22,1393.22,000,1393.22
2014-09-12,1388.59,1388.59,1388.59,1388.59,000,1388.59
2014-09-11,1382.85,1382.85,1382.85,1382.85,000,1382.85
2014-09-10,1387.38,1387.38,1387.38,1387.38,000,1387.38
2014-09-09,1382.78,1382.78,1382.78,1382.78,000,1382.78
2014-09-08,1392.73,1392.73,1392.73,1392.73,000,1392.73
2014-09-05,1388.39,1388.39,1388.39,1388.39,000,1388.39
2014-09-04,1397.99,1397.99,1397.99,1397.99,000,1397.99
2014-09-03,1398.48,1398.48,1398.48,1398.48,000,1398.48
2014-09-02,1387.94,1387.94,1387.94,1387.94,000,1387.94
2014-09-01,1386.97,1386.97,1386.97,1386.97,000,1386.97
2014-08-29,1388.89,1388.89,1388.89,1388.89,000,1388.89
2014-08-28,1383.03,1383.03,1383.03,1383.03,000,1383.03
2014-08-27,1397.41,1397.41,1397.41,1397.41,000,1397.41
2014-08-26,1397.54,1397.54,1397.54,1397.54,000,1397.54
2014-08-25,1394.69,1394.69,1394.69,1394.69,000,1394.69
2014-08-22,1382.72,1382.72,1382.72,1382.72,000,1382.72
2014-08-21,1385.03,1385.03,1385.03,1385.03,000,1385.03
2014-08-20,1373.50,1373.50,1373.50,1373.50,000,1373.50
2014-08-19,1376.61,1376.61,1376.61,1376.61,000,1376.61
2014-08-18,1369.32,1369.32,1369.32,1369.32,000,1369.32
2014-08-15,1352.98,1352.98,1352.98,1352.98,000,1352.98
2014-08-14,1353.94,1353.94,1353.94,1353.94,000,1353.94
2014-08-13,1361.82,1361.82,1361.82,1361.82,000,1361.82
2014-08-12,1349.96,1349.96,1349.96,1349.96,000,1349.96
2014-08-11,1357.36,1357.36,1357.36,1357.36,000,1357.36
2014-08-08,1331.56,1331.56,1331.56,1331.56,000,1331.56
2014-08-07,1334.40,1334.40,1334.40,1334.40,000,1334.40
2014-08-06,1344.30,1344.30,1344.30,1344.30,000,1344.30
2014-08-05,1366.13,1366.13,1366.13,1366.13,000,1366.13
2014-08-04,1361.03,1361.03,1361.03,1361.03,000,1361.03
2014-08-01,1361.44,1361.44,1361.44,1361.44,000,1361.44
2014-07-31,1379.87,1379.87,1379.87,1379.87,000,1379.87
2014-07-30,1398.23,1398.23,1398.23,1398.23,000,1398.23
2014-07-29,1397.89,1397.89,1397.89,1397.89,000,1397.89
2014-07-28,1400.87,1400.87,1400.87,1400.87,000,1400.87
2014-07-25,1404.12,1404.12,1404.12,1404.12,000,1404.12
2014-07-24,1405.70,1405.70,1405.70,1405.70,000,1405.70
2014-07-23,1398.13,1398.13,1398.13,1398.13,000,1398.13
2014-07-22,1399.09,1399.09,1399.09,1399.09,000,1399.09
2014-07-21,1383.53,1383.53,1383.53,1383.53,000,1383.53
2014-07-18,1387.37,1387.37,1387.37,1387.37,000,1387.37
2014-07-17,1376.36,1376.36,1376.36,1376.36,000,1376.36
2014-07-16,1393.12,1393.12,1393.12,1393.12,000,1393.12
2014-07-15,1372.25,1372.25,1372.25,1372.25,000,1372.25
2014-07-14,1382.55,1382.55,1382.55,1382.55,000,1382.55
2014-07-11,1362.35,1362.35,1362.35,1362.35,000,1362.35
2014-07-10,1357.82,1357.82,1357.82,1357.82,000,1357.82
2014-07-09,1379.77,1379.77,1379.77,1379.77,000,1379.77
2014-07-08,1381.59,1381.59,1381.59,1381.59,000,1381.59
2014-07-07,1397.11,1397.11,1397.11,1397.11,000,1397.11
2014-07-04,1399.94,1399.94,1399.94,1399.94,000,1399.94
2014-07-03,1409.44,1409.44,1409.44,1409.44,000,1409.44
2014-07-02,1388.11,1388.11,1388.11,1388.11,000,1388.11
2014-07-01,1384.36,1384.36,1384.36,1384.36,000,1384.36
2014-06-30,1376.81,1376.81,1376.81,1376.81,000,1376.81
2014-06-27,1379.02,1379.02,1379.02,1379.02,000,1379.02
2014-06-26,1372.38,1372.38,1372.38,1372.38,000,1372.38
2014-06-25,1380.50,1380.50,1380.50,1380.50,000,1380.50
2014-06-24,1400.37,1400.37,1400.37,1400.37,000,1400.37
2014-06-23,1396.08,1396.08,1396.08,1396.08,000,1396.08
2014-06-19,1386.04,1386.04,1386.04,1386.04,000,1386.04
2014-06-18,1378.42,1378.42,1378.42,1378.42,000,1378.42
2014-06-17,1384.27,1384.27,1384.27,1384.27,000,1384.27
2014-06-16,1382.98,1382.98,1382.98,1382.98,000,1382.98
2014-06-13,1390.15,1390.15,1390.15,1390.15,000,1390.15
2014-06-12,1397.67,1397.67,1397.67,1397.67,000,1397.67
2014-06-11,1400.35,1400.35,1400.35,1400.35,000,1400.35
2014-06-10,1406.22,1406.22,1406.22,1406.22,000,1406.22
2014-06-09,1406.44,1406.44,1406.44,1406.44,000,1406.44
2014-06-05,1391.20,1391.20,1391.20,1391.20,000,1391.20
2014-06-04,1397.47,1397.47,1397.47,1397.47,000,1397.47
2014-06-03,1395.77,1395.77,1395.77,1395.77,000,1395.77
2014-06-02,1399.40,1399.40,1399.40,1399.40,000,1399.40
2014-05-30,1402.08,1402.08,1402.08,1402.08,000,1402.08
2014-05-28,1392.85,1392.85,1392.85,1392.85,000,1392.85
2014-05-27,1395.39,1395.39,1395.39,1395.39,000,1395.39
2014-05-26,1394.15,1394.15,1394.15,1394.15,000,1394.15
2014-05-23,1392.28,1392.28,1392.28,1392.28,000,1392.28
2014-05-22,1388.52,1388.52,1388.52,1388.52,000,1388.52
2014-05-21,1385.86,1385.86,1385.86,1385.86,000,1385.86
2014-05-20,1381.27,1381.27,1381.27,1381.27,000,1381.27
2014-05-19,1379.92,1379.92,1379.92,1379.92,000,1379.92
2014-05-16,1382.14,1382.14,1382.14,1382.14,000,1382.14
2014-05-15,1385.84,1385.84,1385.84,1385.84,000,1385.84
2014-05-14,1375.93,1375.93,1375.93,1375.93,000,1375.93
